Fecha,Ib,Ig,Id,uv,To,hr,ws,p
2018-07-05 19:10:00,0.0,7.712,6.251,0.0,26.28,46.27,1.694,875.6866
2018-07-05 19:20:00,0.0,2.197,1.355,0.0,25.71,48.38,2.52,875.7609
2018-07-05 19:30:00,0.0,0.006,0.0,0.0,25.34,57.0,2.11,876.075
2018-07-05 19:40:00,0.0,0.0,0.0,0.0,24.23,56.02,2.588,876.2241
2018-07-05 19:50:00,0.005,0.0,0.0,0.0,24.51,53.36,2.956,876.2209
2018-07-05 20:00:00,0.0,0.0,0.0,0.0,24.53,55.2,1.561,876.3078
2018-07-05 20:10:00,0.0,0.0,0.0,0.0,24.75,55.99,1.032,876.5656
2018-07-05 20:20:00,0.0,0.0,0.0,0.0,24.55,55.34,1.66,876.4984
2018-07-05 20:30:00,0.0,0.0,0.0,0.0,24.31,55.92,1.11,876.8506
2018-07-05 20:40:00,0.0,0.0,0.0,0.0,24.58,57.25,1.002,876.8523
2018-07-05 20:50:00,0.0,0.0,0.0,0.0,24.17,56.77,0.789,877.0081
2018-07-05 21:00:00,0.0,0.0,0.0,0.0,24.29,58.31,0.116,877.0805
2018-07-05 21:10:00,0.0,0.0,0.0,0.0,24.4,57.08,0.0,877.1623
2018-07-05 21:20:00,0.0,0.0,0.0,0.0,24.3,60.69,0.019,877.3754
2018-07-05 21:30:00,0.0,0.0,0.0,0.0,23.87,61.31,0.003,877.4412
2018-07-05 21:40:00,0.0,0.0,0.0,0.0,23.63,65.5,0.451,877.4398
2018-07-05 21:50:00,0.0,0.0,0.0,0.0,23.26,64.61,0.456,877.5892
2018-07-05 22:00:00,0.0,0.0,0.0,0.0,23.12,64.0,0.169,877.9061
2018-07-05 22:10:00,0.0,0.0,0.0,0.0,23.09,63.9,0.005,878.0296
2018-07-05 22:20:00,0.026,0.0,0.0,0.0,23.09,54.63,0.057,877.8996
2018-07-05 22:30:00,0.328,0.0,0.0,0.0,23.63,51.49,0.529,878.0536
2018-07-05 22:40:00,0.246,0.0,0.0,0.0,23.82,52.38,0.361,878.2015
2018-07-05 22:50:00,0.374,0.0,0.0,0.0,23.85,46.75,2.031,878.3983
2018-07-05 23:00:00,0.018,0.0,0.0,0.0,23.72,47.33,1.187,878.5452
2018-07-05 23:10:00,0.0,0.0,0.0,0.0,23.47,54.11,0.829,878.6832
2018-07-05 23:20:00,0.0,0.0,0.0,0.0,23.0,53.94,0.318,878.741
2018-07-05 23:30:00,0.001,0.0,0.0,0.0,22.87,50.33,0.13,878.8567
2018-07-05 23:40:00,0.0,0.0,0.0,0.0,23.05,57.83,0.003,879.0516
2018-07-05 23:50:00,0.028,0.0,0.0,0.0,22.26,54.63,1.16,879.0197
2018-07-06 00:00:00,0.078,0.0,0.0,0.0,22.03,57.32,1.44,878.9619
2018-07-06 00:10:00,0.156,0.0,0.0,0.0,22.48,53.67,1.324,879.0919
2018-07-06 00:20:00,0.077,0.0,0.0,0.0,22.54,52.07,0.901,878.9372
2018-07-06 00:30:00,0.026,0.0,0.0,0.0,22.7,52.45,0.712,879.0198
2018-07-06 00:40:00,0.001,0.0,0.0,0.0,22.51,56.64,0.273,878.8631
2018-07-06 00:50:00,0.015,0.0,0.0,0.0,22.04,54.25,1.226,879.1252
2018-07-06 01:00:00,0.036,0.0,0.0,0.0,22.05,54.97,1.82,878.8802
2018-07-06 01:10:00,0.026,0.0,0.0,0.0,21.99,52.21,2.274,878.6678
2018-07-06 01:20:00,0.107,0.0,0.0,0.0,22.06,51.87,1.92,878.9447
2018-07-06 01:30:00,0.278,0.0,0.0,0.0,22.25,51.35,2.255,878.8065
2018-07-06 01:40:00,0.128,0.0,0.0,0.0,22.25,52.79,2.479,878.6761
2018-07-06 01:50:00,0.0,0.0,0.0,0.0,22.02,53.13,2.674,878.5356
2018-07-06 02:00:00,0.0,0.0,0.0,0.0,21.76,55.68,2.139,878.5454
2018-07-06 02:10:00,0.0,0.0,0.0,0.0,21.22,59.33,2.35,878.4633
2018-07-06 02:20:00,0.0,0.0,0.0,0.0,20.74,59.12,2.081,878.4868
2018-07-06 02:30:00,0.0,0.0,0.0,0.0,20.77,59.16,1.848,878.6029
2018-07-06 02:40:00,0.0,0.0,0.0,0.0,20.85,58.03,1.603,878.6827
2018-07-06 02:50:00,0.0,0.0,0.0,0.0,20.74,59.7,1.879,878.643
2018-07-06 03:00:00,0.0,0.0,0.0,0.0,20.44,60.42,1.399,878.7338
2018-07-06 03:10:00,0.0,0.0,0.0,0.0,20.3,63.93,0.591,878.7895
2018-07-06 03:20:00,0.0,0.0,0.0,0.0,19.63,66.25,1.07,878.6763
2018-07-06 03:30:00,0.0,0.0,0.0,0.0,19.29,65.67,1.78,878.7485
2018-07-06 03:40:00,0.002,0.0,0.0,0.0,19.52,67.1,1.576,878.7079
2018-07-06 03:50:00,0.017,0.0,0.0,0.0,19.22,68.56,1.858,878.5374
2018-07-06 04:00:00,0.0,0.0,0.0,0.0,18.6,70.27,2.283,878.6912
2018-07-06 04:10:00,0.0,0.0,0.0,0.0,18.46,69.18,2.788,878.6099
2018-07-06 04:20:00,0.0,0.0,0.0,0.0,18.54,67.88,2.248,878.5616
2018-07-06 04:30:00,0.0,0.0,0.0,0.0,18.5,68.6,2.375,878.4956
2018-07-06 04:40:00,0.0,0.0,0.0,0.0,18.27,70.27,2.446,878.3967
2018-07-06 04:50:00,0.062,0.0,0.0,0.0,18.3,68.15,2.011,878.2919
2018-07-06 05:00:00,0.0,0.0,0.0,0.0,18.11,70.51,2.266,878.4468
2018-07-06 05:10:00,0.0,0.0,0.0,0.0,17.81,72.72,2.186,878.6753
2018-07-06 05:20:00,0.0,0.0,0.0,0.0,17.61,71.19,2.068,878.5945
2018-07-06 05:30:00,0.091,0.0,0.0,0.0,17.91,70.78,2.106,878.7164
2018-07-06 05:40:00,0.002,0.0,0.0,0.0,18.05,68.46,1.941,878.7742
2018-07-06 05:50:00,0.04,0.0,0.0,0.0,18.19,70.47,0.774,879.0269
2018-07-06 06:00:00,0.0,0.0,0.0,0.0,17.58,72.07,1.699,879.003
2018-07-06 06:10:00,0.045,0.55,0.46,0.0,17.43,72.14,1.764,879.1257
2018-07-06 06:20:00,1.561,5.95,4.999,0.0,17.47,69.93,2.233,879.0851
2018-07-06 06:30:00,86.9,21.64,13.87,0.0,17.93,67.2,1.933,879.1748
2018-07-06 06:40:00,203.0,46.45,22.56,0.0,18.17,68.84,1.813,879.2973
2018-07-06 06:50:00,286.6,74.28,29.94,0.0,18.28,67.34,1.331,879.3296
2018-07-06 07:00:00,359.4,105.6,36.37,0.0,18.71,66.86,0.981,879.5918
2018-07-06 07:10:00,423.6,140.2,42.68,0.0,19.21,63.32,0.425,879.6325
2018-07-06 07:20:00,486.4,179.6,48.88,0.0,19.53,63.18,1.127,879.7236
2018-07-06 07:30:00,538.7,218.2,53.1,0.0,20.24,58.14,0.67,879.8115
2018-07-06 07:40:00,573.7,253.0,56.46,0.0,21.94,49.65,0.131,879.8456
2018-07-06 07:50:00,606.1,292.3,60.61,0.0,21.91,52.96,0.731,879.9761
2018-07-06 08:00:00,639.9,332.0,63.5,0.0,22.32,53.64,0.721,879.9761
2018-07-06 08:10:00,672.1,374.0,65.48,0.0,22.08,49.99,1.338,879.8036
2018-07-06 08:20:00,700.4,416.5,68.17,0.0,21.99,48.97,2.084,879.8375
2018-07-06 08:30:00,727.0,457.8,70.32,0.0,22.07,47.78,2.37,879.6894
2018-07-06 08:40:00,743.0,493.0,72.24,0.0,22.66,47.67,1.894,879.7606
2018-07-06 08:50:00,760.9,532.0,74.69,0.0,22.54,47.06,2.215,879.7067
2018-07-06 09:00:00,771.4,565.4,77.27,0.0,23.16,43.69,1.236,879.5186
2018-07-06 09:10:00,785.9,600.4,78.34,0.0,24.12,43.82,1.229,879.7057
2018-07-06 09:20:00,799.7,638.7,80.1,0.0,23.88,45.45,2.378,879.5833
2018-07-06 09:30:00,814.0,675.0,80.5,0.0,23.77,48.01,2.858,879.4829
2018-07-06 09:40:00,827.0,710.5,82.4,0.0,23.96,47.94,3.656,879.8682
2018-07-06 09:50:00,827.0,738.5,85.8,0.0,24.04,48.04,3.339,879.8433
2018-07-06 10:00:00,830.0,768.0,88.9,0.0,23.82,47.6,3.123,879.7721
2018-07-06 10:10:00,842.0,797.9,89.4,0.0,24.49,46.4,2.582,879.8715
2018-07-06 10:20:00,850.0,826.0,89.9,0.0,25.01,46.06,2.267,879.7926
2018-07-06 10:30:00,852.0,852.0,93.6,0.0,24.72,45.52,2.06,879.7169
2018-07-06 10:40:00,852.0,875.0,97.0,0.0,25.71,41.26,1.974,879.6351
2018-07-06 10:50:00,851.0,896.0,99.8,0.0,26.24,41.02,1.927,879.6705
2018-07-06 11:00:00,854.0,917.0,102.7,0.0,26.8,38.16,1.66,879.3652
2018-07-06 11:10:00,855.0,937.0,105.7,0.0,26.4,38.19,1.728,879.1607
2018-07-06 11:20:00,858.0,954.0,107.7,0.0,27.15,36.45,0.898,879.3784
2018-07-06 11:30:00,858.0,969.0,107.8,0.0,27.25,36.69,1.977,879.0896
2018-07-06 11:40:00,864.0,984.0,106.8,0.0,27.07,39.32,2.065,878.884
2018-07-06 11:50:00,865.0,993.0,108.8,0.0,28.28,32.23,1.055,878.783
2018-07-06 12:00:00,871.0,1010.0,108.0,0.0,28.0,39.25,2.417,878.727
2018-07-06 12:10:00,864.0,1011.0,110.7,0.0,27.51,38.4,1.861,878.818
2018-07-06 12:20:00,873.0,1026.0,112.2,0.0,27.94,38.06,2.9,878.5301
2018-07-06 12:30:00,865.0,1027.0,118.9,0.0,28.58,39.49,1.681,878.5943
2018-07-06 12:40:00,853.0,1028.0,126.7,0.0,28.45,36.39,2.697,878.6082
2018-07-06 12:50:00,848.0,1024.0,126.2,0.0,28.08,37.61,3.013,878.4664
2018-07-06 13:00:00,853.0,1023.0,124.4,0.0,28.5,35.47,2.138,878.3141
2018-07-06 13:10:00,838.0,1017.0,131.4,0.0,28.73,35.64,2.733,878.093
2018-07-06 13:20:00,835.0,1017.0,136.9,0.0,28.98,32.78,2.064,878.0334
2018-07-06 13:30:00,830.0,1002.0,134.3,0.0,30.19,32.67,0.813,877.845
2018-07-06 13:40:00,806.0,987.0,141.9,0.0,29.81,33.11,2.375,877.7129
2018-07-06 13:50:00,824.0,994.0,138.6,0.0,28.99,34.92,2.161,877.4861
2018-07-06 14:00:00,812.0,980.0,143.3,0.0,29.54,34.68,2.665,877.4973
2018-07-06 14:10:00,781.4,955.0,154.6,0.0,29.73,34.51,2.757,877.3368
2018-07-06 14:20:00,763.2,932.0,161.3,0.0,29.52,32.6,2.72,877.116
2018-07-06 14:30:00,763.2,915.0,157.8,0.0,30.45,34.48,2.298,877.032
2018-07-06 14:40:00,732.4,886.0,165.8,0.0,29.85,33.12,2.604,876.6949
2018-07-06 14:50:00,735.6,868.0,161.1,0.0,29.72,34.75,2.331,876.6188
2018-07-06 15:00:00,739.9,852.0,156.9,0.0,29.6,33.05,2.53,876.3828
2018-07-06 15:10:00,745.6,831.0,148.2,0.0,30.19,32.71,3.03,876.2667
2018-07-06 15:20:00,742.2,807.0,144.2,0.0,29.31,33.18,3.808,876.0732
2018-07-06 15:30:00,742.4,780.9,140.0,0.0,29.89,32.4,2.861,875.7352
2018-07-06 15:40:00,715.0,743.9,142.5,0.0,30.81,30.42,2.722,875.5572
2018-07-06 15:50:00,681.7,708.4,149.1,0.0,30.51,32.77,3.458,875.5028
2018-07-06 16:00:00,680.5,694.0,155.0,0.0,30.69,31.34,2.853,875.5696
2018-07-06 16:10:00,644.9,661.4,165.2,0.0,30.44,33.76,3.443,875.4669
2018-07-06 16:20:00,431.9,494.1,158.0,0.0,30.28,32.33,1.355,875.5
2018-07-06 16:30:00,281.8,387.2,159.9,0.0,30.28,32.98,2.346,875.3235
2018-07-06 16:40:00,218.4,351.9,172.5,0.0,30.15,34.27,1.564,875.3542
2018-07-06 16:50:00,104.1,255.5,156.8,0.0,29.54,35.47,2.456,875.1998
2018-07-06 17:00:00,53.39,215.5,151.8,0.0,28.82,36.25,2.716,874.9705
2018-07-06 17:10:00,44.68,217.4,159.3,0.0,29.06,36.22,2.333,875.0597
2018-07-06 17:20:00,35.07,187.3,143.9,0.0,28.82,37.14,2.795,875.0651
2018-07-06 17:30:00,12.21,192.7,157.7,0.0,28.78,36.66,2.226,875.0107
2018-07-06 17:40:00,0.022,160.4,137.7,0.0,28.11,41.53,3.195,874.9658
2018-07-06 17:50:00,1.262,147.9,125.3,0.0,27.79,41.67,3.055,874.9609
2018-07-06 18:00:00,19.07,89.5,68.65,0.0,27.67,45.0,3.537,875.1663
2018-07-06 18:10:00,0.0,52.34,42.43,0.0,25.47,49.06,4.49,875.677
2018-07-06 18:20:00,0.0,46.19,38.43,0.0,24.37,52.57,3.42,876.105
2018-07-06 18:30:00,0.0,23.35,20.56,0.0,23.98,51.45,3.155,876.5385
2018-07-06 18:40:00,0.001,9.5,8.32,0.0,24.0,50.36,3.749,876.741
2018-07-06 18:50:00,0.002,9.97,9.49,0.0,24.23,50.23,3.411,876.6481
2018-07-06 19:00:00,0.009,7.197,6.375,0.0,24.09,49.27,1.693,876.6599
2018-07-06 19:10:00,0.0,8.04,5.873,0.0,24.01,56.29,1.702,876.7003
2018-07-06 19:20:00,0.0,1.85,0.093,0.0,21.97,60.83,2.624,876.9249
2018-07-06 19:30:00,0.0,0.063,0.0,0.0,21.85,58.61,1.274,877.0295
2018-07-06 19:40:00,0.0,0.0,0.0,0.0,22.18,60.21,1.504,877.0721
2018-07-06 19:50:00,0.0,0.0,0.0,0.0,22.04,62.67,2.001,876.959
2018-07-06 20:00:00,0.0,0.0,0.0,0.0,21.84,63.72,1.73,877.2844
2018-07-06 20:10:00,0.0,0.0,0.0,0.0,21.83,64.44,2.288,877.098
2018-07-06 20:20:00,0.0,0.0,0.0,0.0,22.13,62.19,0.713,877.5715
2018-07-06 20:30:00,0.161,0.0,0.0,0.0,22.56,58.0,0.974,877.6856
2018-07-06 20:40:00,0.203,0.0,0.0,0.0,23.32,54.59,0.48,877.6624
2018-07-06 20:50:00,0.022,0.0,0.0,0.0,23.55,51.01,0.582,878.0373
2018-07-06 21:00:00,0.03,0.0,0.0,0.0,23.42,57.01,1.303,878.0379
2018-07-06 21:10:00,0.0,0.0,0.0,0.0,22.91,58.44,1.621,878.1042
2018-07-06 21:20:00,0.0,0.0,0.0,0.0,22.7,58.34,1.486,878.2171
2018-07-06 21:30:00,0.0,0.0,0.0,0.0,22.69,59.23,1.071,878.4057
2018-07-06 21:40:00,0.0,0.0,0.0,0.0,22.69,59.29,1.711,878.3573
2018-07-06 21:50:00,0.001,0.0,0.0,0.0,22.48,60.45,2.626,878.4298
2018-07-06 22:00:00,0.0,0.0,0.0,0.0,22.27,59.4,2.915,878.2834
2018-07-06 22:10:00,0.015,0.0,0.0,0.0,22.5,56.94,2.13,878.3076
2018-07-06 22:20:00,0.0,0.0,0.0,0.0,22.56,57.86,1.307,878.4222
2018-07-06 22:30:00,0.0,0.0,0.0,0.0,22.36,56.84,1.071,878.6266
2018-07-06 22:40:00,0.009,0.0,0.0,0.0,22.7,54.29,0.529,878.5939
2018-07-06 22:50:00,0.124,0.0,0.0,0.0,22.91,51.87,0.269,878.6586
2018-07-06 23:00:00,0.094,0.0,0.0,0.0,22.95,53.37,0.309,878.4882
2018-07-06 23:10:00,0.0,0.0,0.0,0.0,22.72,61.58,0.335,878.9126
2018-07-06 23:20:00,0.0,0.0,0.0,0.0,21.49,64.24,1.248,878.8558
2018-07-06 23:30:00,0.0,0.0,0.0,0.0,21.58,63.28,0.985,878.8809
2018-07-06 23:40:00,0.0,0.0,0.0,0.0,21.5,65.19,1.77,879.1328
2018-07-06 23:50:00,0.0,0.0,0.0,0.0,21.24,64.0,1.505,879.1099
2018-07-07 00:00:00,0.118,0.0,0.0,0.0,21.79,62.33,0.854,879.1738
2018-07-07 00:10:00,0.121,0.0,0.0,0.0,21.94,56.98,0.38,879.1752
2018-07-07 00:20:00,0.096,0.0,0.0,0.0,22.22,56.88,0.457,879.2313
2018-07-07 00:30:00,0.368,0.0,0.0,0.0,22.4,52.92,0.515,879.2078
2018-07-07 00:40:00,0.028,0.0,0.0,0.0,22.69,59.77,0.068,879.0674
2018-07-07 00:50:00,0.0,0.0,0.0,0.0,21.99,60.35,1.882,879.0202
2018-07-07 01:00:00,0.0,0.0,0.0,0.0,21.71,56.6,2.13,879.1898
2018-07-07 01:10:00,0.062,0.0,0.0,0.0,21.88,49.72,1.438,878.8724
2018-07-07 01:20:00,0.006,0.0,0.0,0.0,21.91,49.31,1.469,878.8474
2018-07-07 01:30:00,0.0,0.0,0.0,0.0,21.8,49.48,1.355,878.8063
2018-07-07 01:40:00,0.015,0.0,0.0,0.0,21.8,50.06,1.583,878.8549
2018-07-07 01:50:00,0.089,0.0,0.0,0.0,21.75,50.64,1.982,878.4878
2018-07-07 02:00:00,0.0,0.0,0.0,0.0,21.51,51.15,1.586,878.5364
2018-07-07 02:10:00,0.0,0.0,0.0,0.0,21.36,50.71,1.556,878.7327
2018-07-07 02:20:00,0.003,0.0,0.0,0.0,21.36,50.98,1.437,878.5532
2018-07-07 02:30:00,0.0,0.0,0.0,0.0,21.23,57.35,1.019,878.5693
2018-07-07 02:40:00,0.0,0.0,0.0,0.0,20.48,56.5,1.133,878.6182
2018-07-07 02:50:00,0.0,0.0,0.0,0.0,20.67,56.02,0.801,878.6098
2018-07-07 03:00:00,0.0,0.0,0.0,0.0,20.34,58.54,1.158,878.4549
2018-07-07 03:10:00,0.0,0.0,0.0,0.0,19.95,64.03,1.7,878.4882
2018-07-07 03:20:00,0.0,0.0,0.0,0.0,19.3,69.21,2.391,878.6256
2018-07-07 03:30:00,0.0,0.0,0.0,0.0,18.88,68.5,2.79,878.684
2018-07-07 03:40:00,0.05,0.0,0.0,0.0,19.22,63.79,2.256,878.6511
2018-07-07 03:50:00,0.316,0.0,0.0,0.0,19.75,63.35,2.241,878.5609
2018-07-07 04:00:00,0.0,0.0,0.0,0.0,19.32,68.56,2.14,878.4637
2018-07-07 04:10:00,0.0,0.0,0.0,0.0,18.83,69.07,2.278,878.5195
2018-07-07 04:20:00,0.204,0.0,0.0,0.0,19.39,64.71,1.813,878.4636
2018-07-07 04:30:00,0.042,0.0,0.0,0.0,19.51,64.03,1.921,878.454
2018-07-07 04:40:00,0.09,0.0,0.0,0.0,19.6,64.3,2.348,878.3809
2018-07-07 04:50:00,0.0,0.0,0.0,0.0,19.45,63.86,2.08,878.4633
2018-07-07 05:00:00,0.0,0.0,0.0,0.0,19.48,64.44,1.504,878.3973
2018-07-07 05:10:00,0.0,0.0,0.0,0.0,19.3,67.3,1.456,878.4305
2018-07-07 05:20:00,0.0,0.0,0.0,0.0,19.14,65.5,1.156,878.5532
2018-07-07 05:30:00,0.035,0.0,0.0,0.0,19.45,62.29,0.0,878.6099
2018-07-07 05:40:00,0.042,0.0,0.0,0.0,19.63,63.55,0.071,878.7176
2018-07-07 05:50:00,0.065,0.0,0.0,0.0,19.51,60.9,0.263,878.8147
2018-07-07 06:00:00,0.133,0.0,0.0,0.0,19.45,66.42,0.993,878.7485
2018-07-07 06:10:00,0.0,0.096,0.072,0.0,18.76,67.03,1.886,878.9373
2018-07-07 06:20:00,0.046,2.665,2.273,0.0,18.92,71.12,1.476,878.7248
2018-07-07 06:30:00,0.066,11.82,9.8,0.0,18.51,69.62,2.239,878.7659
2018-07-07 06:40:00,0.368,37.61,32.8,0.0,18.98,63.86,2.64,878.9379
2018-07-07 06:50:00,1.335,69.02,58.31,0.0,19.24,63.86,1.883,879.0513
2018-07-07 07:00:00,49.41,79.12,57.64,0.0,19.58,62.57,1.318,879.093
2018-07-07 07:10:00,56.6,65.24,44.93,0.0,19.7,63.83,1.388,879.2896
2018-07-07 07:20:00,2.154,69.73,59.58,0.0,19.63,64.71,1.446,879.4372
2018-07-07 07:30:00,8.11,100.0,79.3,0.0,19.6,67.47,1.455,879.4595
2018-07-07 07:40:00,99.3,147.7,92.1,0.0,19.65,66.55,1.564,879.5184
2018-07-07 07:50:00,128.5,174.7,103.6,0.0,20.21,61.65,0.856,879.3626
2018-07-07 08:00:00,128.8,201.3,120.5,0.0,20.76,57.93,0.872,879.6163
2018-07-07 08:10:00,26.85,191.4,148.5,0.0,21.08,57.86,0.052,879.7473
2018-07-07 08:20:00,24.55,230.9,180.4,0.0,21.43,51.66,0.124,879.616
2018-07-07 08:30:00,75.77,297.3,210.6,0.0,22.01,50.03,0.087,879.4193
2018-07-07 08:40:00,82.2,308.8,218.2,0.0,21.89,53.77,0.943,879.5591
2018-07-07 08:50:00,15.87,260.7,211.9,0.0,21.81,55.65,0.607,879.4938
2018-07-07 09:00:00,11.96,252.5,207.0,0.0,21.81,53.19,1.166,879.6245
2018-07-07 09:10:00,67.56,299.1,209.9,0.0,22.0,53.33,1.037,879.7219
2018-07-07 09:20:00,207.0,406.8,208.4,0.0,21.98,52.45,0.906,879.805
2018-07-07 09:30:00,461.6,572.0,193.9,0.0,22.59,50.78,1.282,879.9751
2018-07-07 09:40:00,588.0,644.5,169.0,0.0,22.98,46.65,1.004,879.8217
2018-07-07 09:50:00,670.8,702.2,149.3,0.0,23.17,47.26,1.478,879.8019
2018-07-07 10:00:00,832.0,832.0,141.5,0.0,23.73,45.05,1.028,879.7526
2018-07-07 10:10:00,794.1,836.0,158.4,0.0,24.34,41.2,1.333,879.7399
2018-07-07 10:20:00,829.0,868.0,141.7,0.0,24.13,44.94,2.083,879.5756
2018-07-07 10:30:00,794.6,850.0,132.7,0.0,24.49,43.34,0.914,879.749
2018-07-07 10:40:00,809.0,861.0,117.8,0.0,25.09,42.89,1.187,879.6097
2018-07-07 10:50:00,873.0,915.0,98.5,0.0,25.04,43.27,1.884,879.4993
2018-07-07 11:00:00,876.0,926.0,89.8,0.0,25.13,39.11,1.024,879.4641
2018-07-07 11:10:00,867.0,925.0,86.5,0.0,27.41,39.15,1.05,879.2372
2018-07-07 11:20:00,902.0,971.0,81.3,0.0,25.55,40.78,2.05,879.1951
2018-07-07 11:30:00,905.0,983.0,80.3,0.0,26.14,39.83,1.902,879.1138
2018-07-07 11:40:00,904.0,994.0,81.2,0.0,26.3,36.63,0.978,878.9993
2018-07-07 11:50:00,908.0,1003.0,79.7,0.0,27.83,38.36,0.929,878.8698
2018-07-07 12:00:00,906.0,1016.0,80.2,0.0,26.06,42.55,2.475,878.8928
2018-07-07 12:10:00,913.0,1027.0,80.7,0.0,26.19,40.24,2.77,878.6085
2018-07-07 12:20:00,911.0,1031.0,82.3,0.0,26.79,42.18,2.363,878.6514
2018-07-07 12:30:00,914.0,1037.0,82.1,0.0,27.03,39.49,2.727,878.4744
2018-07-07 12:40:00,912.0,1038.0,83.0,0.0,26.89,40.51,2.814,878.5375
2018-07-07 12:50:00,907.0,1036.0,86.4,0.0,26.86,37.89,1.975,878.4766
2018-07-07 13:00:00,902.0,1039.0,91.1,0.0,26.68,39.59,4.026,878.2584
2018-07-07 13:10:00,893.0,1030.0,94.7,0.0,26.65,42.69,3.061,878.1206
2018-07-07 13:20:00,883.0,1024.0,99.5,0.0,27.34,41.29,3.176,877.6061
2018-07-07 13:30:00,882.0,1022.0,106.0,0.0,28.65,35.43,1.507,877.7336
2018-07-07 13:40:00,870.0,1017.0,112.8,0.0,28.19,37.72,3.11,877.7077
2018-07-07 13:50:00,865.0,1011.0,120.4,0.0,28.24,37.65,2.156,877.673
2018-07-07 14:00:00,853.0,1013.0,139.0,0.0,28.36,35.64,1.95,877.5289
2018-07-07 14:10:00,816.0,1029.0,184.8,0.0,27.89,40.1,2.685,877.3177
2018-07-07 14:20:00,744.8,913.0,156.1,0.0,27.82,37.17,2.485,877.0667
2018-07-07 14:30:00,792.1,947.0,158.6,0.0,27.96,37.54,2.715,876.8613
2018-07-07 14:40:00,780.0,918.0,156.7,0.0,29.19,35.7,2.412,876.7372
2018-07-07 14:50:00,776.2,890.0,149.1,0.0,29.34,32.84,2.137,876.541
2018-07-07 15:00:00,763.5,862.0,147.6,0.0,29.94,33.66,1.481,876.4175
2018-07-07 15:10:00,745.0,837.0,153.0,0.0,29.06,33.15,2.833,876.2789
2018-07-07 15:20:00,743.7,827.0,160.5,0.0,29.04,32.95,2.342,876.2118
2018-07-07 15:30:00,727.8,798.1,163.7,0.0,28.84,34.2,3.121,875.8877
2018-07-07 15:40:00,718.5,789.8,181.0,0.0,29.17,33.46,2.204,875.7662
2018-07-07 15:50:00,646.6,756.9,210.1,0.0,29.34,34.92,2.87,875.7487
2018-07-07 16:00:00,582.0,689.9,207.3,0.0,29.03,36.32,3.001,875.4807
2018-07-07 16:10:00,465.6,593.1,207.0,0.0,28.59,36.69,2.992,875.5722
2018-07-07 16:20:00,195.0,370.3,187.1,0.0,28.93,37.31,2.104,875.3936
2018-07-07 16:30:00,77.01,265.6,170.0,0.0,27.88,38.23,2.216,875.2859
2018-07-07 16:40:00,31.05,237.6,177.9,0.0,27.61,39.11,2.549,875.2353
2018-07-07 16:50:00,6.252,213.5,174.8,0.0,27.76,38.06,1.964,875.2072
2018-07-07 17:00:00,5.539,205.5,169.9,0.0,28.3,35.64,0.898,874.9011
2018-07-07 17:10:00,24.51,230.0,182.4,0.0,28.17,37.34,1.658,875.0391
2018-07-07 17:20:00,23.2,256.7,204.4,0.0,27.54,40.37,2.458,875.0899
2018-07-07 17:30:00,187.5,332.1,210.7,0.0,27.82,38.94,2.144,875.0367
2018-07-07 17:40:00,193.6,319.7,204.2,0.0,28.1,38.5,2.096,874.922
2018-07-07 17:50:00,1.341,192.3,160.7,0.0,27.72,41.94,2.68,875.1257
2018-07-07 18:00:00,1.053,181.0,153.0,0.0,27.13,42.69,2.5,874.9766
2018-07-07 18:10:00,0.0,132.1,110.2,0.0,26.8,42.35,2.609,875.2242
2018-07-07 18:20:00,0.0,56.75,47.71,0.0,26.62,42.62,2.146,875.4323
2018-07-07 18:30:00,0.0,27.21,23.6,0.0,26.56,42.96,2.265,875.1738
2018-07-07 18:40:00,0.0,22.41,19.46,0.0,26.52,43.78,2.097,875.2299
2018-07-07 18:50:00,0.0,19.79,16.9,0.0,26.55,44.02,1.305,875.4283
2018-07-07 19:00:00,0.0,12.83,10.87,0.0,26.46,45.69,1.627,875.5053
2018-07-07 19:10:00,0.001,6.659,5.48,0.0,26.28,45.79,1.74,875.5869
2018-07-07 19:20:00,0.001,1.699,1.319,0.0,26.28,44.98,1.489,875.8115
2018-07-07 19:30:00,0.007,0.0,0.0,0.0,26.12,46.58,1.63,875.8943
2018-07-07 19:40:00,0.004,0.0,0.0,0.0,25.89,47.84,1.374,876.0488
2018-07-07 19:50:00,0.007,0.0,0.0,0.0,25.68,49.27,1.785,876.2872
2018-07-07 20:00:00,0.008,0.0,0.0,0.0,25.26,39.43,4.309,876.5849
2018-07-07 20:10:00,0.014,0.198,0.0,0.0,24.44,39.94,5.184,876.7322
2018-07-07 20:20:00,0.032,0.0,0.0,0.0,24.32,44.37,3.264,877.3809
2018-07-07 20:30:00,0.023,0.0,0.0,0.0,24.11,54.25,2.911,877.7497
2018-07-07 20:40:00,0.0,8.39,0.639,0.0,21.11,78.1,4.48,878.1663
2018-07-07 20:50:00,0.02,2.062,0.772,0.0,17.96,94.7,2.844,878.2924
2018-07-07 21:00:00,0.027,0.126,0.359,0.0,17.75,100.0,2.681,878.4932
2018-07-07 21:10:00,0.042,0.123,0.359,0.0,17.95,100.0,3.269,878.4876
2018-07-07 21:20:00,0.01,0.187,0.25,0.0,17.91,99.3,3.825,878.8557
2018-07-07 21:30:00,0.001,0.305,0.357,0.0,17.86,97.7,3.625,878.9454
